AÑO,COD_DANE_DEPARTAMENTO,DEPARTAMENTO,COD_SECRETARIA,SECRETARIA,COD_DANE_MUNICIPIO,MUNICIPIO,CODIGO_DANE,NOMBRE_ESTABLECIMIENTO,COD_SECTOR,SECTOR,COD_CARACTER,CARACTER,COD_CALENDARIO,CALENDARIO,DIRECCION,BARRIO_VEREDA,TELEFONO,FAX,EMAIL,RECTOR,WEB,TOTAL_MATRICULA,CANTIDAD_SEDES
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001017203,COLEGIO EMILIO SOTO MAYOR,1002,NO_OFICIAL,817,Académico,52,A,IND CR  1A4  47-21,CIUDADELA 20 DE JULI,3247102,3247102,colemiliosotomayor1985@hotmail.com,ANA ISABEL BENAVIDES,,647,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001016401,COLEGIO GUILLERMO CAREY,1002,NO_OFICIAL,817,Académico,52,A,KR 66 74 123,LA CONCEPCION,3535064- 3604051,3604051,colguicarey@orbitel.net.co,LILIANA ORTIZ BERRIO,3535064,278,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001016142,FUNDACION COLEGIO CRISTIANO EL SALVADOR,1002,NO_OFICIAL,817,Académico,52,A,CL 85 78 D 25 <EOF>,SAN SALVADOR,3730884,3730884,ccelsalvado@yahoo.com,MONICA ISABEL RINCON BARROS,,253,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001015341,COLEGIO MIXTO FARY,1002,NO_OFICIAL,817,Académico,52,A,CL 112 E 27 07,LOS OLIVOS (2 ETAPA),3597979-3135799238,,colfary2008@hotmail.com,FARIDE MARTINEZ CONTRERAS,,29,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001014441,COLEGIO CRISTIANO PENIEL,1002,NO_OFICIAL,817,Académico,52,A,CL 107 12 F 25,LA PAZ,3481530,3481530,colpeniel@hotmail.com,ANTONIO JOSE MANCHEGO,,692,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001013275,COLEGIO CRISTO REY,1002,NO_OFICIAL,817,Académico,52,A,CL 109 37 60,LAS ESTRELLAS,3590263 - 3821549 - 3528845,,daisynes5@hotmail.com,DAYSI INES PIZARRO CASTRO,,218,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001012813,CORPORACION EDUCATIVA COLEGIO ITALIANO GALILEO GALILEI,1002,NO_OFICIAL,817,Académico,53,B,KR 59 72 96,PRADO,3535375-3680083,3607470,c-galileo@hotmail.com,MARINA MARIANO RODRIGUEZ,,199,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001011604,COLEGIO METROPOLITANO DEL SUR MIXTO,1002,NO_OFICIAL,817,Académico,52,A,IND CR  9G # 45C2-37,LA VICTORIA,3644159 - 3340302,,carolllopez0524@hotmail.com,CARMEN LOPEZ RODRIGUEZ,,194,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001011531,COLEGIO MADRE MARIA SARA ALVARADO,1002,NO_OFICIAL,817,Académico,52,A,CL 34 26 08,MONTES,3708190,,noisva17@hotmail.com,HNA MARIA GLADYS SEGURA RIVERA,,198,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001010519,COLEGIO MIXTO LA ESPERANZA,1002,NO_OFICIAL,817,Académico,52,A,CRA 2 SUR # 90-95,SANTA MARIA,3287582,3287582,comilaes@hotmail.com,RUBEN SARA F.,,264,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001010365,COLEGIO ANDRES BELLO,1002,NO_OFICIAL,817,Académico,52,A,CL 109 B 14 35,LOS OLIVOS 1,,,,SHIRLY GORETYS MARENCO MERCADO,,297,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001010306,COLEGIO SAN GABRIEL,1002,NO_OFICIAL,817,Académico,52,A,KR 1 C SUR 66 03,SANTO DOMINGO,3281260,,colsaga1@hotmail.com,BRENDA MARIA JULIO MORENO,,182,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001010144,COLEGIO MIXTO ANTONIO NARIÑO,1002,NO_OFICIAL,817,Académico,52,A,CL 37 25 67,MONTES,3723246,,bettycordobaarrieta@hotmail.com,ASBLEIDYS MARIA HERNANDEZ GOMEZ,,320,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001009596,COLEGIO EL MUNDO DE LOS ESTUDIANTES,1002,NO_OFICIAL,817,Académico,52,A,IND SEDE 1 CL 64 45 39 / SEDE 2 CRA 70 86 51,BOSTON,3410318,,grachidar26@yahoo.com,GRACIELA CARREÓO DE BESADA,,176,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001009316,COLEGIO DE LA COOPERATIVA DE TRABAJADORES DE AVIANCA COOPAVA,1002,NO_OFICIAL,817,Académico,52,A,KR 42 45 63,EL ROSARIO,3407789-3411154,3411154,GZAMBRANO@COOPAVA.COM.CO,GLADIS ALICIA ZAMBRANO JANICA,,180,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001008476,COLEGIO HISPANO AMERICANO,1002,NO_OFICIAL,817,Académico,52,A,KR 21 B 60 45,LOS ANDES,3462072,,CASALUCES@YAHOO.COM,ALBA CASTRO DE LLINAS,,179,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001007615,COLEGIO LYNDON B. JOHNSON,1002,NO_OFICIAL,817,Académico,53,B,KR 53 B 96 41,,,,,CARMEN ARBOLEDA DE PATERNINA,,278,1
2020,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001006961,COLEGIO PAIDOLOGICO,1002,NO_OFICIAL,817,Académico,52,A,CL 80 42 A 33,CIUDAD JARDIN,3591664-3591312,,paidologico@hotmail.com,ANA CECILIA CABALLERO APRESA,,76,1
2020,8,ATLÁNTICO,3960,MALAMBO,8433,MALAMBO,308433001171,COLEGIO JESUS DE LA BUENA ESPERANZA,1002,NO_OFICIAL,817,Académico,52,A,CL 17 27 16,EL CONCORDE,3762820,,coljebe91@yahoo.com.ar,YESMITH ELENA OSPINO GARCIA,,769,1
2020,8,ATLÁNTICO,3960,MALAMBO,8433,MALAMBO,308433000875,COLEGIO ESTHER OVADIA VIUDA DE MELAMED,1002,NO_OFICIAL,817,Académico,52,A,IND CARRERA 1D  4B5 - 20,MONTECARLO,3760692,,colestherovadia@hotmail.com,ALIX CALLEJAS,,294,1
2020,8,ATLÁNTICO,3960,MALAMBO,8433,MALAMBO,308433000441,COLEGIO FRANCISCO DE QUEVEDO,1002,NO_OFICIAL,817,Académico,52,A,CL 6 1 D 56,BELLAVISTA,3478564,,candelaria.43@hotmail.com,CANDELARIA ROCHA DE PAYARES,,767,1
2020,8,ATLÁNTICO,3960,MALAMBO,8433,MALAMBO,308433000344,COLEGIO EL SOCORRO,1002,NO_OFICIAL,817,Académico,52,A,KR 1 BS 6 09,BELLAVISTA,3763320,3763320,colegio_el_socorro@yahoo.com,HUMBERTO MANUEL VASQUEZ NORIEGA,,1253,1
2020,8,ATLÁNTICO,3960,MALAMBO,8433,MALAMBO,308433000131,COLEGIO SANTA ROSA DE LIMA,1002,NO_OFICIAL,817,Académico,52,A,CL 12 3 45,EL CARMEN,3478774-3478070,3478070,colsantarosadelima77@gmaill.com,MILDRED DE JESUS GUTIERREZ SUAREZ,www.colsantarosadelima.8m.com,660,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758003510,COLEGIO JARDIN MARIA FRANCIA,1002,NO_OFICIAL,817,Académico,52,A,KR 26 B 57 13,LAS TRINITARIAS,3641116-3126527762,NO,colejamafra@hotmail.com,MARIA TERESA LUNA VENERA,NO,334,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758003501,COLEGIO BEATO MARIANO DE JESUS EUSSE,1002,NO_OFICIAL,817,Académico,52,A,CL 69 A 23 B 24,VILLA ESTADIO SEGUNDA ETAPA,3644073-3135304596,NO APLICA,cobemaje@hotmail.com,HIRINA DEL CARMEN ESCOBAR PEREZ,NO APLICA,100,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758003480,COLEGIO AGUSTIN CODAZZI,1002,NO_OFICIAL,817,Académico,52,A,IND CL 56 10 C 1-15,CIUDADELA METROPOLITANA,3234328-3157583885,3234328,coaguco@hotmail.com,PABLA PRIETO SALDAÑA,,541,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758003099,COLEGIO MADRE MARCELINA,1002,NO_OFICIAL,817,Académico,52,A,CL 30 1 245,SIMON BOLIVAR,3345559-3158976370-3145673286,3345672,colmarcelinasol@hotmail.com,HNA. LETICIA PEÑA RIVAS,NO TIENE,766,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758003021,COLEGIO LA DIVINA ENSEÑANZA,1002,NO_OFICIAL,817,Académico,52,A,KR 39 32 21,COSTA HERMOSA,3646309-3103658705,,codien66@yahoo.com,NICOLAS ANTONIO MACHADO GONZALEZ,,15,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758002793,COLEGIO BILINGÜE SAGRADA SABIDURIA,1002,NO_OFICIAL,817,Académico,52,A,TV 41 45 237,URB EL PARQUE,3630662-3800909-3205327529-3002613784,3630662,colegiosagradasabiduria@hotmail.com,SANDRA MILENA ROZO SANTIAGO,www.colegiosagradasabiduria.com,1045,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758002785,COLEGIO FRAY LUIS DE LEON,1002,NO_OFICIAL,817,Académico,52,A,DG 30 A 31 29,COSTA HERMOSA,3748154-3016005018-3003543520,NO TIENE,everlis21@hotmail.com,ALCIRA ESTHER SALCEDO ESPINOSA,NO TIENE,11,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758002696,COLEGIO ALFRED NOBEL,1002,NO_OFICIAL,817,Académico,52,A,CL 21 23 91,ORIENTAL,3752747-3017179893,NO TIENE,coalno1@gmail.com,NELLY DEL TRANSITO CERVANTES CONRADO,NO TIENE,205,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758001941,COLEGIO ARQUIDIOCESANO SAN PANCRACIO,1002,NO_OFICIAL,817,Académico,52,A,CL 77 22 F 46,LOS ROBLES,3248397 - 3825268,,sanpancracio@funade.edu.co K_artea@hotmail.com,MARIA PETRONILA MENDOZA PACHECO,NO TIENE,191,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758001665,COLEGIO GIMNASIO LA RIVERA,1002,NO_OFICIAL,817,Académico,52,A,KR 48 CON CL 19 EQ,LA RIVERA,3044140300,3265529,sorodeven@gmail.com,SONIA OROZCO DE VENGOECHEA,NO APLICA,195,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758001169,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE GUADALUPE (ANTIGUO COLEGIO INFANTIL LOS AMIGUITOS),1002,NO_OFICIAL,817,Académico,52,A,KR 11 B 87 40,LOS CEREZOS,3013602740-3012762732,,colegioinfantilosamiguitos2141@hotmail.com,MAITE MABEL GUETE ACUÑA,no,256,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758001151,COLEGIO EL SAGRADO,1002,NO_OFICIAL,817,Académico,52,A,KR 35 A 27 C 146,URB. EL RIO DE SOLEDAD,3747957_3043660554,,colsa1@hotmail.com,JUAN ALBERTO PEREZ CASTRO,,543,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758800304,COLEGIO INFANTIL MI CASTILLO DE COLORES,1002,NO_OFICIAL,817,Académico,52,A,CL 25 50 24,COSTA HERMOSA,3748841,,ZURILUZ2@HOTMAIL.COM,ZURY LUZ NARVAEZ VILLA,,80,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758078307,COLEGIO DE EDUCACIÓN PARA ADULTOS DE LA COSTA,1002,NO_OFICIAL,817,Académico,52,A,CL 18 21 113,CENTRO,3745721-3927492-3165891783,3745721,semiadultos@hotmail.com,MARCOS FLORIAN BARRIOS,no,74,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308001014891,COLEGIO ESPA¥A E.U,1002,NO_OFICIAL,817,Académico,52,A,KR 25 45 A 20,URBANIZACION MUVDI,3014715564 - 3649269 - 3626220,NO TIENE,colegioespaeu@hotmail.com,MARGARITA ROSA ESCORCIA CORTES,NO TIENE,101,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758078048,COLEGIO LICEO NACIONAL,1002,NO_OFICIAL,817,Académico,52,A,KR 13 59 03,LA INMACULADA,3439365-3176832645- 3147777305,NO,linalje@hotmail.com,ELIZABETH CARCAMO GONZALEZ,NO,851,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758077823,COLEGIO JESUCRISTO ES MI REY,1002,NO_OFICIAL,817,Académico,52,A,KR 4 70 A 04,URBANIZACION LA CENTRAL,3017504120-3015180161-3282431,no,cojemir@yahoo.com  maranathaengloria@yahoo.com,MARITZA ESTHER SALAZAR MEZA,no,258,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308001013402,COLEGIO MIXTO MIGUEL DE CERVANTES SAAVEDRA,1002,NO_OFICIAL,817,Académico,52,A,CL 54 9 E 10,CIUDADELA METROPOLIT,3230264 3232779,0,rocinanteivan@hotmail.com,IVAN ERNESTO CASTRO SAMPER,0,93,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308001011663,COLEGIO JARDIN LA UNION DE LOS NI¥OS,1002,NO_OFICIAL,817,Académico,52,A,KR 34 A 56 C 21,LAS GAVIOTAS,3635723-3004110870,3635723,launiondelosninos@hotmail.com,MARIA ELENA CABEZA GALINDO,no,110,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308001011183,COLEGIO APOSTOLADO JESUS Y MARIA,1002,NO_OFICIAL,817,Académico,52,A,TV 41 45 81,URBANIZACION EL PARQUE,3636705-3014191378-3017775356,NO TIENE,colapostolado@hotmail.com,SONIA ESTHER ACOSTA OLIVERO,NO TIENE,156,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758076827,COLEGIO SAN FRANCISCO DE SALES,1002,NO_OFICIAL,817,Académico,52,A,KR 34 23 A 29,HIPODROMO,3922903-3437597-3135778207,no,rcsoledadatlantico@yahoo.com.co   preescolarrcssoledad@yahoo.es,HERMANA ESTHER BOHORQUEZ ORTIZ,no,62,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758076665,COLEGIO CRECIENDO EN SABIDURIA,1002,NO_OFICIAL,817,Académico,52,A,KR 15 F 55 05,LAS COLONIAS,32850800-3008003403,NO,cocresa2007@hotmail.com,HAROLD TRESPALACIOS SUAREZ,NO,1007,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758076525,COLEGIO NAZARENO,1002,NO_OFICIAL,817,Académico,52,A,KR 6 58 C 09 <EOF>,VILLA VALENTINA,3012762732 3002164076,NO TIENE,colnazareno2015@gmail.com,KARINA ZENITH GARIZABALO MARTELO,NO TIENE,120,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758076363,COLEGIO GIMNASIO AMERICANO,1002,NO_OFICIAL,817,Académico,52,A,KR 41 G 45 05,URBANIZACION EL PARQUE,3630842-3926912-3126063910,,anvarto72@hotmail.com,ANDRES ENRIQUE VARELA TONCEL,,234,1
2020,52,NARIÑO,3798,NARIÑO,52405,LEIVA,152210000261,INSTITUCION EDUCATIVA COLEGIO DEPTAL SAN CARLOS,1001,OFICIAL,817,Académico,52,A,IND BARRIO OBRERO,BARRIO OBRERO,3206776236 - 3104337599,3128780178,labe.19@hotmail.com,BOLANOS ERASO LUIS ALBERTO,,503,3
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308001002796,COLEGIO JUAN LUIS VIVES,1002,NO_OFICIAL,817,Académico,52,A,IND CARRERA 16B1 #51-10,VILLA LOZANO,3126655273-3116605653,NO TIENE,coljualuisvives@hotmail.com,YAMILE PACHECO MONTERO,NO TIENE,13,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758076053,COLEGIO CAMINANDO CON JESUS,1002,NO_OFICIAL,817,Académico,52,A,KR 19 56 76,VILLA KATANGA,3005419665-3135243692,,colcajes2000@hotmail.com,ANGELICA MARIA JIMENEZ GONZALEZ,,23,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758004311,COLEGIO LA FE VIVA DE SOLEDAD,1002,NO_OFICIAL,817,Académico,52,A,KR 16 51 A 03,VILLA MERY,3015627011-3007096445,,geoparma@hotmail.com,GEORGINA ISABEL PARDO MANOTAS,,113,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758004087,COLEGIO NUESTRA SEÑORA DEL CARMEN DE SOLEDAD (ANTIGUO MIS PEQUEÑAS MARAVILLAS),1002,NO_OFICIAL,817,Académico,52,A,CL 61 A 17 05,LAS MORAS,3923737-3005227764,,colmispenas@hotmail.com,SIXTA MONTES RIVERA,,1273,1
2020,8,ATLÁNTICO,3765,SOLEDAD,8758,SOLEDAD,308758003943,COLEGIO COMUNITARIO LA NUEVA ERA,1002,NO_OFICIAL,817,Académico,52,A,CL 50 14 B 15,ANTONIO NARIÑO,3015221431,NO,colnuevaera@hotmail.com institutoalcala@hotmail.es,EVER ANGEL PALMA DE AVILA,NO,10,1
2020,8,ATLÁNTICO,3764,ATLÁNTICO,8849,USIACURÍ,308436000272,COLEGIO MIXTO DE BACHILLERATO SEMIESCOLARIZADO,1002,NO_OFICIAL,817,Académico,52,A,CL 7 A 70 109,EL PANTANO,8719356,0,,WALTER OROZCO,0,9,1
2020,8,ATLÁNTICO,3764,ATLÁNTICO,8849,USIACURÍ,308573000531,COLEGIO SAN FRANCISCO,1002,NO_OFICIAL,817,Académico,52,A,IND KILOMETRO 9 VIA A PUERTO COLOMBIA,PUERTO COLOMBIA,3579745-3579746,3579760,info@colsanfrancisco.edu.co,FRAY RODOMIRO PAJARO ROMERO,www.colsanfrancisco.edu.co,674,1
2020,8,ATLÁNTICO,3764,ATLÁNTICO,8849,USIACURÍ,308573074895,COLEGIO CRISTIANO J. VENDER MURPHY,1002,NO_OFICIAL,817,Académico,53,B,AU PUERTO COLOMBIA POSTE 173 6,,,,,CIRA MOGOLLÓN DE SEVERICHE,,464,1
2020,8,ATLÁNTICO,3764,ATLÁNTICO,8849,USIACURÍ,308573074909,COLEGIO SAN JOSÉ,1002,NO_OFICIAL,817,Académico,53,B,IND PROLONGACIÓN DE KR 53 53 175 - KM 5 VA A PUERTO COLOMBIA,,,,ssacademica@colsanjose.edu.co,BENHUR NAVARRO ABRIL,,1083,1
2020,8,ATLÁNTICO,3764,ATLÁNTICO,8849,USIACURÍ,308573800031,COLEGIO MARYMOUNT,1002,NO_OFICIAL,817,Académico,53,B,IND KM 5 VIA SABANILLA,SABANILLA,3789555,,colegiomarymounth@marymountbq.edu.co,ANABELLA MARTINEZ GOMEZ,,831,1
2020,8,ATLÁNTICO,3764,ATLÁNTICO,8849,USIACURÍ,308001073952,COLEGIO ALTAMIRA,1002,NO_OFICIAL,817,Académico,53,B,IND VIA PUERTO,VIA AL MAR,0,0,jsolano@altamira.edu.co,PRISCILA RUIZ DE VERGARA,0,686,1
2020,8,ATLÁNTICO,3764,ATLÁNTICO,8849,USIACURÍ,308001011353,COLEGIO ANGLOCOLOMBIA,1002,NO_OFICIAL,817,Académico,53,B,IND KILOMETRO 9 ANTIGUA VIA A PUERTO COLOMBIA,VIA A PUERTO COLOMBIA,3579506-3579940,3579506-3579940,secretaria@acsbarranquilla.edu.co,RAFAEL ALFONSO ACOSTA BARROS,www.anglocolombianschool@yahoo.com,161,1
2020,8,ATLÁNTICO,3764,ATLÁNTICO,8849,USIACURÍ,408573012835,COLEGIO KARL C PARRISH,1002,NO_OFICIAL,817,Académico,53,B,IND KM 2 CART PUERTO COLOMBIA,VIA AL MAR,3598789-3598590,3598828-3598629,mail@kcparrish.edu.co,JOSEPH BEN LEVNO,www.kcparrish.edu.co,699,1
2020,8,ATLÁNTICO,3764,ATLÁNTICO,8849,USIACURÍ,408573012827,COLEGIO DEL SAGRADO CORAZON,1002,NO_OFICIAL,817,Académico,52,A,IND CARRERA 51B. VIA PUERTO COLOMBIA  KILOMETRO 2,VIA PUERTO COLOMBIA,3598817-3598646,3598502,colegio@sagradocorazon.edu.co,JOSE OMAR HOYOS CIRO,www.sagradocorazon.edu.co,1614,1
2020,8,ATLÁNTICO,3764,ATLÁNTICO,8849,USIACURÍ,308001101153,COLEGIO BRITANICO INTERNACIONAL,1002,NO_OFICIAL,817,Académico,53,B,IND KM 6 ANT VIA PUERTO,VIA AL MAR,3598891,3599320,rector@britishschool.edu.co,JEANNETTE RINKEL PANNER,www.britishschool.edu.co,1109,1
2020,5,ANTIOQUIA,7740,SABANETA,5631,SABANETA,305001012601,COLEGIO JOSE MARIA BERRIO,1002,NO_OFICIAL,817,Académico,52,A,CL 56S 38 07,VDA. MARIA AUXILIADORA,3011152,2884524,josema@une.net.com,JARAMILLO GIRALDO HERNAN DARIO,www.josema.edu.co,498,1
2020,5,ANTIOQUIA,7740,SABANETA,5631,SABANETA,405631000401,COLEGIO CAMPESTRE EL REMANSO,1002,NO_OFICIAL,817,Académico,52,A,CL.78S  40-230 INT 107,VDA. CAÑAVERALEJO,2880998,3012168,elremanso@une.net.co,SIERRA SIERRA ELVIRA MARIA,www.campestreelremanso.edu.co,302,1
2020,5,ANTIOQUIA,7740,SABANETA,5631,SABANETA,305001017107,COLEGIO LONDRES,1002,NO_OFICIAL,817,Académico,52,A,CRA 32 81 AS-91,VDA. PAN DE AZUCAR,4447124,4447124 EXT 107,colegiolondres@gmail.com,GIRALDO VELEZ ALBA NURY,www.colegiolondres.edu.co,197,1
2020,5,ANTIOQUIA,7740,SABANETA,5631,SABANETA,305631000091,COLEGIO EL CARMELO,1002,NO_OFICIAL,817,Académico,52,A,CL 65 S 40 21,VIA LOMITAS,2880220 2880102,2883840,colegiocarmelo@une.net.co,HNA. MARÍA ROSA REYES,www.colegio-carmelo.edu.co,894,1
2020,5,ANTIOQUIA,7740,SABANETA,5631,SABANETA,305631000113,COLEGIO PADRE RAMON ARCILA R.,1002,NO_OFICIAL,817,Académico,52,A,CL 70 S 46 80,B.LA ESTACION,2880009,3011274,coprar@une.net.co,CORREA RAMIREZ JOSE FERNANDO,,633,1
2020,5,ANTIOQUIA,7692,APARTADO,5045,APARTADÓ,305045000988,CORPORACIÓN COLEGIO AMERICANO DE APARTADÓ,1002,NO_OFICIAL,817,Académico,52,A,CL 94 96 A 22,PARROQUIAL,8287691,8287691,secretaria@colamericanoapartado.com,DORIS MARÍA SUÁREZ QUINTERO,,319,1
2020,5,ANTIOQUIA,7692,APARTADO,5045,APARTADÓ,305045001674,COLEGIO DIVINO NIÑO,1002,NO_OFICIAL,817,Académico,52,A,KR 68 107 A 46,B. DIANA CARDONA,3147486127,826 07 54,divino754@yahoo.com.mx,ASPRILLA PEREZ MARIA POLONIA,,29,1
2020,5,ANTIOQUIA,7692,APARTADO,5045,APARTADÓ,305045010151,COLEGIO ALEGRÍA DE APRENDER,1002,NO_OFICIAL,817,Académico,52,A,CL 96 95 35,PUEBLO NUEVO,8284902,8282912,colegioalegriadeaprender2015@gmail.com,RENTERIA MOSQUERA YANCY ZAMARYS,,28,1
2020,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,405615000906,COLEGIO EL TRIANGULO,1002,NO_OFICIAL,817,Académico,52,A,CL. 34 59-113,GUALANDAY,5314429,5319695,eltriangulo@une.net.co,YEISÓN ANDRÉS DAZA CIRO,www.colegioeltriangulo.edu.co,37,1
2020,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,405615001741,COLEGIO CAMPESTRE SAN NICOLAS,1002,NO_OFICIAL,817,Académico,52,A,VDA. CIMARRONAS,VDA. CIMARRONAS,5661343,5321633,colegio@sannicolas.edu.co,CLARA HELENA GONZALEZ ZULUAGA,www.sannicolas.edu.co,173,1
2020,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,305615000987,COLEGIO DIVINO NIÑO,1002,NO_OFICIAL,817,Académico,52,A,CL 40 63 03,EL PORVENIR,5612479,5620668,codivinonino@une.net.co,TORRES BOLIVAR CARLOS MARIO,www.colegiodivinonino.jimdo.com,252,1
2020,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,405615001180,COLEGIO CAMPESTRE HORIZONTES,1002,NO_OFICIAL,817,Académico,52,A,KM 4 VIA LLANOGRANDE,VDA. CHIPRE,5372001,5372001,info@colegiohorizontes.edu.co,LUZ STELLA GONZALEZ HENAO,www.colegiohorizontes.edu.co,600,1
2020,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,305615000294,COLEGIO LA PRESENTACION,1002,NO_OFICIAL,817,Académico,52,A,CL 47 62 235,EL PORVENIR,5612345,5316945,hdominicanas@une.net.co,HERMANA LUZ MERY CHAVERRA RODRIGUEZ,www.presentacionrionegro.edu.co,701,1
2020,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,305615001711,COLEGIO COREDI,1002,NO_OFICIAL,817,Académico,52,A,CL 40 67 45,B. PORVENIR,561 73 92,561 73 92,colegio_rionegro@hotmail.com,JAIR JOANNY RENDON SALAZAR,www.coredi.edu.co,464,1
2020,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,305615001312,COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO,1002,NO_OFICIAL,817,Académico,52,A,KR 46 40 B 50 SC 3,SECTOR 3,5699090,5313972,colegio.sec@uco.edu.co,PBRO. ANGEL DAVID AGUDELO MESA,www.uco.edu.co,612,1
2020,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,305615001177,COLEGIO SAN ANTONIO DE PEREIRA,1002,NO_OFICIAL,817,Académico,52,A,CL. 23 53-149,SAN ANTONIO,5310751,5611035,,CARDONA RIOS ALBA NURY,,427,1
2020,5,ANTIOQUIA,3763,TURBO,5837,TURBO,305837006185,COLEGIO DE EDUCACION CAMPESINA,1002,NO_OFICIAL,817,Académico,52,A,BARRIO PARROQUIAL CLL IGLESIA,C.CURRULAO,8206193,,colegioces@edatel.net.co,JAIME HERNANDO PARRA MARIN,www.turbo.gov.co,233,1
2020,5,ANTIOQUIA,3763,TURBO,5837,TURBO,305837005171,COLEGIO GIMNASIO PILARES DEL SABER,1002,NO_OFICIAL,817,Académico,52,A,KR 19 CL 101,B.VERANILLO,8273098,,lsaenz192@latinmail.com,BEATRIZ ELENA BLANDON DIAZ,www.turboeducado.gov.co,210,1
2020,5,ANTIOQUIA,3762,ITAGÜÍ,5360,ITAGÜÍ,305360000031,COLEGIO EL ROSARIO,1002,NO_OFICIAL,817,Académico,52,A,CL 52 48 12,LOS NARANJOS,2771019,2819856,secretaria@ceri.edu.co,JHON ALEXANDER LARGACHA CASTRO,www.ceri.edu.com,303,1
